frame,x,y,x_cm,y_cm
205,968,612,26.7239263803681,16.895705521472394
205,1481,604,40.88650306748466,16.67484662576687
205,658,601,18.165644171779142,16.5920245398773
205,1045,595,28.849693251533743,16.426380368098158
205,1732,583,47.8159509202454,16.095092024539877
205,1785,579,49.27914110429448,15.984662576687116
205,804,554,22.196319018404907,15.294478527607362
205,1478,550,40.80368098159509,15.184049079754601
205,1079,520,29.788343558282207,14.355828220858896
205,1026,511,28.32515337423313,14.107361963190185
205,1536,507,42.40490797546012,13.996932515337424
206,593,684,16.37116564417178,18.883435582822084
206,1173,673,32.38343558282209,18.579754601226995
206,907,663,25.039877300613497,18.303680981595093
206,729,665,20.125766871165645,18.358895705521473
206,1771,657,48.892638036809814,18.13803680981595
206,1863,651,51.43251533742331,17.97239263803681
206,700,647,19.32515337423313,17.86196319018405
206,1676,631,46.26993865030675,17.420245398773005
206,1737,624,47.95398773006135,17.226993865030675
206,967,611,26.696319018404907,16.868098159509202
206,653,606,18.02760736196319,16.73006134969325
206,1708,609,47.15337423312884,16.812883435582823
206,1053,596,29.070552147239265,16.45398773006135
206,1733,587,47.84355828220859,16.20552147239264
206,1784,575,49.25153374233129,15.874233128834357
206,1471,545,40.61042944785276,15.04601226993865
206,1073,525,29.62269938650307,14.493865030674847
206,830,512,22.914110429447852,14.134969325153374
206,1542,498,42.57055214723926,13.748466257668712
206,1723,428,47.56748466257669,11.815950920245399
206,1490,412,41.13496932515338,11.374233128834357
207,586,691,16.177914110429448,19.07668711656442
207,808,692,22.30674846625767,19.104294478527606
207,1811,674,49.99693251533743,18.607361963190183
207,984,676,27.165644171779142,18.662576687116566
207,679,664,18.745398773006134,18.33128834355828
207,1769,644,48.83742331288344,17.779141104294478
207,1681,625,46.4079754601227,17.254601226993866
207,939,642,25.92331288343558,17.7239263803681
207,1738,620,47.98159509202454,17.116564417177916
207,1516,615,41.852760736196316,16.978527607361965
207,1396,614,38.5398773006135,16.950920245398773
207,1221,609,33.70858895705521,16.812883435582823
207,1057,597,29.180981595092025,16.48159509202454
207,1777,571,49.058282208588956,15.763803680981596
207,1464,541,40.41717791411043,14.93558282208589
207,1021,525,28.187116564417177,14.493865030674847
207,825,524,22.7760736196319,14.466257668711657
207,1069,518,29.512269938650306,14.300613496932515
207,1545,490,42.65337423312884,13.52760736196319
207,1716,431,47.374233128834355,11.89877300613497
207,1486,402,41.02453987730061,11.098159509202453
208,591,698,16.3159509202454,19.26993865030675
208,748,693,20.650306748466257,19.131901840490798
208,817,689,22.55521472392638,19.02147239263804
208,1788,676,49.36196319018405,18.662576687116566
208,910,675,25.12269938650307,18.634969325153374
208,720,668,19.87730061349693,18.441717791411044
208,1866,653,51.515337423312886,18.02760736196319
208,1768,640,48.809815950920246,17.66871165644172
208,940,642,25.950920245398773,17.7239263803681
208,1695,622,46.79447852760736,17.171779141104295
208,1889,634,52.15030674846626,17.503067484662576
208,1519,615,41.93558282208589,16.978527607361965
208,1224,608,33.79141104294479,16.78527607361963
208,965,608,26.641104294478527,16.78527607361963
208,1724,598,47.59509202453988,16.50920245398773
208,1469,595,40.55521472392638,16.426380368098158
208,1062,599,29.319018404907975,16.53680981595092
208,653,601,18.02760736196319,16.5920245398773
208,1398,568,38.59509202453988,15.680981595092025
208,1775,566,49.00306748466258,15.625766871165645
208,1458,539,40.25153374233129,14.88036809815951
208,1024,522,28.26993865030675,14.411042944785276
208,819,522,22.61042944785276,14.411042944785276
208,1062,514,29.319018404907975,14.190184049079754
208,1545,483,42.65337423312884,13.33435582822086
208,1709,434,47.18098159509203,11.98159509202454
208,1486,396,41.02453987730061,10.932515337423313
209,910,687,25.12269938650307,18.966257668711656
209,572,685,15.791411042944786,18.911042944785276
209,821,683,22.665644171779142,18.855828220858896
209,947,644,26.144171779141104,17.779141104294478
209,1283,642,35.420245398773005,17.7239263803681
209,1891,633,52.20552147239264,17.475460122699385
209,1710,611,47.20858895705521,16.868098159509202
209,1195,626,32.99079754601227,17.282208588957054
209,1035,617,28.573619631901842,17.033742331288344
209,645,609,17.80674846625767,16.812883435582823
209,1064,605,29.374233128834355,16.70245398773006
209,1771,561,48.892638036809814,15.487730061349694
209,1024,525,28.26993865030675,14.493865030674847
209,830,521,22.914110429447852,14.383435582822086
209,1057,508,29.180981595092025,14.024539877300613
209,1545,473,42.65337423312884,13.058282208588958
209,1697,438,46.84969325153374,12.0920245398773
209,1483,392,40.941717791411044,10.822085889570552
210,1797,684,49.61042944785276,18.883435582822084
210,818,685,22.58282208588957,18.911042944785276
210,915,679,25.26073619631902,18.745398773006134
210,573,682,15.819018404907975,18.828220858895705
210,704,652,19.43558282208589,18.0
210,949,647,26.199386503067483,17.86196319018405
210,1883,630,51.984662576687114,17.392638036809817
210,1623,628,44.806748466257666,17.337423312883434
210,1661,627,45.855828220858896,17.309815950920246
210,1713,621,47.29141104294479,17.144171779141104
210,1692,609,46.71165644171779,16.812883435582823
210,1201,608,33.15644171779141,16.78527607361963
210,1067,607,29.457055214723926,16.757668711656443
210,645,606,17.80674846625767,16.73006134969325
210,961,601,26.530674846625768,16.5920245398773
210,1467,595,40.5,16.426380368098158
210,1395,563,38.512269938650306,15.542944785276074
210,1766,557,48.75460122699386,15.377300613496933
210,828,522,22.858895705521473,14.411042944785276
210,1054,498,29.098159509202453,13.748466257668712
210,1544,466,42.625766871165645,12.865030674846626
210,1689,441,46.62883435582822,12.174846625766872
210,1477,391,40.7760736196319,10.794478527607362
211,742,695,20.484662576687118,19.187116564417177
211,567,682,15.653374233128835,18.828220858895705
211,1796,670,49.58282208588957,18.496932515337424
211,689,668,19.02147239263804,18.441717791411044
211,1274,666,35.171779141104295,18.386503067484664
211,714,660,19.711656441717793,18.220858895705522
211,952,646,26.282208588957054,17.834355828220858
211,1497,634,41.328220858895705,17.503067484662576
211,1196,631,33.01840490797546,17.420245398773005
211,1880,629,51.90184049079755,17.365030674846626
211,1693,613,46.739263803680984,16.92331288343558
211,1074,611,29.650306748466257,16.868098159509202
211,639,607,17.641104294478527,16.757668711656443
211,1389,562,38.34662576687116,15.515337423312884
211,1761,559,48.61656441717791,15.432515337423313
211,1021,541,28.187116564417177,14.93558282208589
211,839,527,23.162576687116566,14.549079754601227
211,1049,492,28.960122699386503,13.582822085889571
211,1675,451,46.24233128834356,12.450920245398773
212,736,696,20.319018404907975,19.21472392638037
212,564,677,15.570552147239264,18.690184049079754
212,686,657,18.938650306748468,18.13803680981595
212,986,668,27.220858895705522,18.441717791411044
212,1782,643,49.19631901840491,17.75153374233129
212,956,638,26.392638036809817,17.61349693251534
212,1187,636,32.76993865030675,17.558282208588956
212,1039,628,28.6840490797546,17.337423312883434
212,1679,615,46.352760736196316,16.978527607361965
212,1224,609,33.79141104294479,16.812883435582823
212,634,607,17.503067484662576,16.757668711656443
212,1079,602,29.788343558282207,16.619631901840492
212,1759,560,48.561349693251536,15.460122699386503
212,1023,546,28.242331288343557,15.07361963190184
212,1450,530,40.030674846625764,14.631901840490798
212,848,533,23.411042944785276,14.714723926380369
212,1041,491,28.73926380368098,13.55521472392638
212,1663,456,45.91104294478528,12.588957055214724
212,1552,449,42.84662576687116,12.395705521472392
213,923,711,25.48159509202454,19.62883435582822
213,572,688,15.791411042944786,18.993865030674847
213,1814,682,50.079754601226995,18.828220858895705
213,828,683,22.858895705521473,18.855828220858896
213,1769,669,48.83742331288344,18.469325153374232
213,711,664,19.62883435582822,18.33128834355828
213,955,637,26.365030674846626,17.585889570552148
213,1500,634,41.41104294478528,17.503067484662576
213,1715,618,47.34662576687116,17.061349693251532
213,1184,626,32.68711656441718,17.282208588957054
213,628,604,17.337423312883434,16.67484662576687
213,952,598,26.282208588957054,16.50920245398773
213,1389,559,38.34662576687116,15.432515337423313
213,1017,559,28.07668711656442,15.432515337423313
213,855,538,23.604294478527606,14.85276073619632
213,1452,520,40.08588957055215,14.355828220858896
213,833,517,22.996932515337424,14.273006134969325
213,1033,490,28.51840490797546,13.52760736196319
213,1653,457,45.63496932515338,12.616564417177914
213,1547,446,42.70858895705521,12.312883435582823
214,1789,690,49.38957055214724,19.049079754601227
214,544,696,15.01840490797546,19.21472392638037
214,577,685,15.929447852760736,18.911042944785276
214,1830,679,50.52147239263804,18.745398773006134
214,1773,664,48.9478527607362,18.33128834355828
214,662,642,18.2760736196319,17.7239263803681
214,1507,635,41.604294478527606,17.530674846625768
214,1416,632,39.0920245398773,17.447852760736197
214,1694,618,46.76687116564417,17.061349693251532
214,1872,621,51.68098159509203,17.144171779141104
214,625,608,17.254601226993866,16.78527607361963
214,1090,598,30.0920245398773,16.50920245398773
214,950,590,26.226993865030675,16.288343558282207
214,1016,568,28.049079754601227,15.680981595092025
214,1746,565,48.20245398773006,15.598159509202453
214,1388,560,38.31901840490798,15.460122699386503
214,860,548,23.742331288343557,15.128834355828221
214,1445,522,39.892638036809814,14.411042944785276
214,830,516,22.914110429447852,14.245398773006135
214,1027,493,28.35276073619632,13.610429447852761
214,1635,464,45.13803680981595,12.809815950920246
214,1551,432,42.81901840490798,11.92638036809816
215,568,684,15.680981595092025,18.883435582822084
215,820,690,22.63803680981595,19.049079754601227
215,1795,689,49.55521472392638,19.02147239263804
215,1831,683,50.54907975460123,18.855828220858896
215,1210,677,33.40490797546012,18.690184049079754
215,1774,669,48.97546012269939,18.469325153374232
215,664,641,18.33128834355828,17.696319018404907
215,1677,633,46.29754601226994,17.475460122699385
215,1425,625,39.34049079754601,17.254601226993866
215,1181,623,32.604294478527606,17.199386503067483
215,1873,619,51.70858895705521,17.088957055214724
215,1091,595,30.119631901840492,16.426380368098158
215,942,594,26.006134969325153,16.39877300613497
215,615,597,16.978527607361965,16.48159509202454
215,1011,578,27.911042944785276,15.957055214723926
215,1744,564,48.147239263803684,15.570552147239264
215,861,546,23.76993865030675,15.07361963190184
215,1441,526,39.782208588957054,14.521472392638037
215,823,517,22.720858895705522,14.273006134969325
215,1023,499,28.242331288343557,13.776073619631902
215,1622,463,44.77914110429448,12.782208588957054
215,1556,419,42.95705521472393,11.567484662576687
216,907,706,25.039877300613497,19.49079754601227
216,817,692,22.55521472392638,19.104294478527606
216,565,690,15.598159509202453,19.049079754601227
216,1209,678,33.377300613496935,18.717791411042946
216,1787,667,49.33435582822086,18.414110429447852
216,684,650,18.883435582822084,17.94478527607362
216,1514,632,41.79754601226994,17.447852760736197
216,1672,637,46.15950920245399,17.585889570552148
216,1425,630,39.34049079754601,17.392638036809817
216,1179,625,32.54907975460123,17.254601226993866
216,1862,619,51.40490797546013,17.088957055214724
216,1453,602,40.11349693251534,16.619631901840492
216,612,597,16.895705521472394,16.48159509202454
216,1094,591,30.202453987730063,16.3159509202454
216,939,590,25.92331288343558,16.288343558282207
216,1008,584,27.828220858895705,16.12269938650307
216,1394,557,38.484662576687114,15.377300613496933
216,1736,570,47.92638036809816,15.736196319018404
216,859,551,23.71472392638037,15.21165644171779
216,1439,517,39.72699386503068,14.273006134969325
216,1024,503,28.26993865030675,13.886503067484663
216,1612,460,44.50306748466258,12.699386503067485
216,1558,409,43.012269938650306,11.291411042944786
217,1739,699,48.00920245398773,19.29754601226994
217,815,694,22.5,19.15950920245399
217,725,690,20.015337423312882,19.049079754601227
217,1833,680,50.604294478527606,18.773006134969325
217,528,679,14.576687116564417,18.745398773006134
217,573,675,15.819018404907975,18.634969325153374
217,697,655,19.242331288343557,18.08282208588957
217,1778,662,49.08588957055215,18.2760736196319
217,1031,636,28.46319018404908,17.558282208588956
217,955,634,26.365030674846626,17.503067484662576
217,1672,631,46.15950920245399,17.420245398773005
217,1428,623,39.423312883435585,17.199386503067483
217,1192,623,32.9079754601227,17.199386503067483
217,1858,620,51.29447852760736,17.116564417177916
217,1715,617,47.34662576687116,17.033742331288344
217,603,599,16.64723926380368,16.53680981595092
217,1002,592,27.662576687116566,16.34355828220859
217,933,588,25.757668711656443,16.233128834355828
217,1397,569,38.56748466257669,15.708588957055214
217,816,522,22.52760736196319,14.411042944785276
217,1430,521,39.47852760736196,14.383435582822086
217,1027,505,28.35276073619632,13.941717791411042
217,1599,458,44.144171779141104,12.644171779141104
217,1562,398,43.122699386503065,10.987730061349694
218,813,698,22.44478527607362,19.26993865030675
218,552,685,15.239263803680982,18.911042944785276
218,722,688,19.932515337423315,18.993865030674847
218,1794,682,49.52760736196319,18.828220858895705
218,698,676,19.26993865030675,18.662576687116566
218,656,681,18.11042944785276,18.800613496932517
218,662,639,18.2760736196319,17.641104294478527
218,1423,625,39.285276073619634,17.254601226993866
218,1206,632,33.29447852760736,17.447852760736197
218,1028,632,28.380368098159508,17.447852760736197
218,949,635,26.199386503067483,17.530674846625768
218,1855,616,51.21165644171779,17.006134969325153
218,1717,610,47.40184049079755,16.840490797546014
218,1000,595,27.607361963190183,16.426380368098158
218,928,586,25.619631901840492,16.177914110429448
218,1731,566,47.78834355828221,15.625766871165645
218,1392,566,38.42944785276074,15.625766871165645
218,853,558,23.549079754601227,15.404907975460123
218,1427,514,39.395705521472394,14.190184049079754
218,813,520,22.44478527607362,14.355828220858896
218,1583,456,43.70245398773006,12.588957055214724
218,1562,391,43.122699386503065,10.794478527607362
219,722,691,19.932515337423315,19.07668711656442
219,692,651,19.104294478527606,17.97239263803681
219,652,634,18.0,17.503067484662576
219,1425,627,39.34049079754601,17.309815950920246
219,1216,628,33.57055214723926,17.337423312883434
219,1030,624,28.43558282208589,17.226993865030675
219,1664,633,45.938650306748464,17.475460122699385
219,1598,626,44.11656441717791,17.282208588957054
219,948,626,26.171779141104295,17.282208588957054
219,1851,619,51.10122699386503,17.088957055214724
219,1679,608,46.352760736196316,16.78527607361963
219,1715,607,47.34662576687116,16.757668711656443
219,612,594,16.895705521472394,16.39877300613497
219,1099,586,30.340490797546014,16.177914110429448
219,858,560,23.687116564417177,15.460122699386503
219,806,524,22.25153374233129,14.466257668711657
219,1419,516,39.17484662576687,14.245398773006135
219,1027,510,28.35276073619632,14.079754601226995
219,1567,456,43.260736196319016,12.588957055214724
220,705,678,19.46319018404908,18.717791411042946
220,578,687,15.957055214723926,18.966257668711656
220,1807,679,49.88650306748466,18.745398773006134
220,1639,641,45.24846625766871,17.696319018404907
220,1209,645,33.377300613496935,17.80674846625767
220,943,627,26.033742331288344,17.309815950920246
220,1032,620,28.49079754601227,17.116564417177916
220,1847,617,50.99079754601227,17.033742331288344
220,1169,614,32.27300613496933,16.950920245398773
220,1716,610,47.374233128834355,16.840490797546014
220,1684,606,46.49079754601227,16.73006134969325
220,1104,582,30.478527607361965,16.06748466257669
220,862,554,23.79754601226994,15.294478527607362
220,802,522,22.141104294478527,14.411042944785276
220,1417,510,39.11963190184049,14.079754601226995
220,1557,451,42.984662576687114,12.450920245398773
221,764,691,21.0920245398773,19.07668711656442
221,1765,682,48.72699386503068,18.828220858895705
221,707,681,19.51840490797546,18.800613496932517
221,564,687,15.570552147239264,18.966257668711656
221,686,656,18.938650306748468,18.11042944785276
221,978,656,27.0,18.11042944785276
221,1211,642,33.43251533742331,17.7239263803681
221,1655,631,45.690184049079754,17.420245398773005
221,597,627,16.48159509202454,17.309815950920246
221,1029,621,28.4079754601227,17.144171779141104
221,1681,610,46.4079754601227,16.840490797546014
221,1717,603,47.40184049079755,16.64723926380368
221,1739,552,48.00920245398773,15.239263803680982
221,870,551,24.01840490797546,15.21165644171779
221,1013,535,27.966257668711656,14.769938650306749
221,1414,514,39.03680981595092,14.190184049079754
221,1543,447,42.59815950920245,12.340490797546012
221,1419,390,39.17484662576687,10.766871165644172
222,1226,688,33.84662576687116,18.993865030674847
222,1765,680,48.72699386503068,18.773006134969325
222,566,681,15.625766871165645,18.800613496932517
222,1274,666,35.171779141104295,18.386503067484664
222,1210,664,33.40490797546012,18.33128834355828
222,1510,656,41.68711656441718,18.11042944785276
222,1622,643,44.77914110429448,17.75153374233129
222,642,633,17.7239263803681,17.475460122699385
222,602,619,16.619631901840492,17.088957055214724
222,938,619,25.895705521472394,17.088957055214724
222,1252,610,34.56441717791411,16.840490797546014
222,1691,610,46.6840490797546,16.840490797546014
222,1163,606,32.107361963190186,16.73006134969325
222,1378,567,38.04294478527608,15.653374233128835
222,921,568,25.426380368098158,15.680981595092025
222,876,550,24.1840490797546,15.184049079754601
222,1732,555,47.8159509202454,15.322085889570552
222,791,522,21.837423312883434,14.411042944785276
222,1535,452,42.377300613496935,12.478527607361963
222,1435,390,39.61656441717791,10.766871165644172
223,902,691,24.901840490797547,19.07668711656442
223,1015,689,28.02147239263804,19.02147239263804
223,566,685,15.625766871165645,18.911042944785276
223,1803,681,49.7760736196319,18.800613496932517
223,606,661,16.73006134969325,18.248466257668714
223,1208,657,33.34969325153374,18.13803680981595
223,1422,623,39.25766871165644,17.199386503067483
223,1837,626,50.714723926380366,17.282208588957054
223,605,621,16.70245398773006,17.144171779141104
223,1213,625,33.487730061349694,17.254601226993866
223,937,611,25.868098159509202,16.868098159509202
223,1261,606,34.81288343558282,16.73006134969325
223,1004,592,27.717791411042946,16.34355828220859
223,1727,594,47.67791411042945,16.39877300613497
223,1113,581,30.726993865030675,16.039877300613497
223,918,559,25.34355828220859,15.432515337423313
223,877,543,24.211656441717793,14.99079754601227
223,1736,541,47.92638036809816,14.93558282208589
223,1006,534,27.773006134969325,14.742331288343559
223,787,516,21.726993865030675,14.245398773006135
223,1525,454,42.10122699386503,12.533742331288344
223,1435,396,39.61656441717791,10.932515337423313
224,1754,690,48.423312883435585,19.049079754601227
224,1016,690,28.049079754601227,19.049079754601227
224,666,678,18.386503067484664,18.717791411042946
224,555,675,15.322085889570552,18.634969325153374
224,973,649,26.86196319018405,17.91717791411043
224,1214,631,33.515337423312886,17.420245398773005
224,1836,628,50.68711656441718,17.337423312883434
224,936,607,25.840490797546014,16.757668711656443
224,1732,593,47.8159509202454,16.37116564417178
224,1114,587,30.754601226993866,16.20552147239264
224,1375,572,37.9601226993865,15.791411042944786
224,911,561,25.150306748466257,15.487730061349694
224,1003,540,27.690184049079754,14.9079754601227
224,883,540,24.37730061349693,14.9079754601227
224,1739,533,48.00920245398773,14.714723926380369
224,780,512,21.533742331288344,14.134969325153374
224,1432,398,39.533742331288344,10.987730061349694
225,514,686,14.190184049079754,18.938650306748468
225,693,658,19.131901840490798,18.165644171779142
225,1829,633,50.49386503067485,17.475460122699385
225,1211,627,33.43251533742331,17.309815950920246
225,1586,622,43.785276073619634,17.171779141104295
225,1431,619,39.50613496932515,17.088957055214724
225,1270,613,35.061349693251536,16.92331288343558
225,1700,603,46.93251533742331,16.64723926380368
225,934,601,25.78527607361963,16.5920245398773
225,1738,592,47.98159509202454,16.34355828220859
225,1373,578,37.90490797546012,15.957055214723926
225,909,551,25.095092024539877,15.21165644171779
225,1738,526,47.98159509202454,14.521472392638037
225,772,512,21.312883435582823,14.134969325153374
225,1521,452,41.99079754601227,12.478527607361963
225,1430,420,39.47852760736196,11.595092024539877
225,1428,393,39.423312883435585,10.849693251533742
226,562,692,15.515337423312884,19.104294478527606
226,850,694,23.466257668711656,19.15950920245399
226,806,692,22.25153374233129,19.104294478527606
226,495,681,13.66564417177914,18.800613496932517
226,1764,678,48.69938650306749,18.717791411042946
226,685,667,18.911042944785276,18.414110429447852
226,626,633,17.282208588957054,17.475460122699385
226,602,622,16.619631901840492,17.171779141104295
226,1428,615,39.423312883435585,16.978527607361965
226,1269,617,35.033742331288344,17.033742331288344
226,1002,610,27.662576687116566,16.840490797546014
226,930,603,25.67484662576687,16.64723926380368
226,1747,587,48.23006134969325,16.20552147239264
226,896,540,24.736196319018404,14.9079754601227
226,1009,534,27.855828220858896,14.742331288343559
226,764,515,21.0920245398773,14.217791411042946
226,1740,517,48.03680981595092,14.273006134969325
226,1509,456,41.65950920245399,12.588957055214724
226,1423,429,39.285276073619634,11.843558282208589
226,1432,393,39.533742331288344,10.849693251533742
227,851,696,23.493865030674847,19.21472392638037
227,898,691,24.791411042944784,19.07668711656442
227,1817,679,50.16257668711656,18.745398773006134
227,771,681,21.28527607361963,18.800613496932517
227,568,678,15.680981595092025,18.717791411042946
227,1764,665,48.69938650306749,18.358895705521473
227,1602,640,44.22699386503068,17.66871165644172
227,1428,627,39.423312883435585,17.309815950920246
227,1273,624,35.144171779141104,17.226993865030675
227,1713,605,47.29141104294479,16.70245398773006
227,935,599,25.812883435582823,16.53680981595092
227,1747,588,48.23006134969325,16.233128834355828
227,1394,571,38.484662576687114,15.763803680981596
227,895,542,24.708588957055216,14.963190184049079
227,999,533,27.579754601226995,14.714723926380369
227,756,521,20.87116564417178,14.383435582822086
227,1745,511,48.17484662576687,14.107361963190185
227,1418,493,39.147239263803684,13.610429447852761
227,1504,455,41.52147239263804,12.561349693251534
227,1417,439,39.11963190184049,12.11963190184049
227,1437,396,39.671779141104295,10.932515337423313
228,561,699,15.487730061349694,19.29754601226994
228,1825,681,50.38343558282209,18.800613496932517
228,528,679,14.576687116564417,18.745398773006134
228,581,675,16.039877300613497,18.634969325153374
228,1611,661,44.47546012269939,18.248466257668714
228,1270,659,35.061349693251536,18.19325153374233
228,1874,647,51.736196319018404,17.86196319018405
228,613,637,16.92331288343558,17.585889570552148
228,1209,639,33.377300613496935,17.641104294478527
228,1430,620,39.47852760736196,17.116564417177916
228,1279,616,35.309815950920246,17.006134969325153
228,1467,595,40.5,16.426380368098158
228,1761,587,48.61656441717791,16.20552147239264
228,1388,569,38.31901840490798,15.708588957055214
228,903,549,24.929447852760738,15.156441717791411
228,994,531,27.441717791411044,14.659509202453988
228,746,527,20.595092024539877,14.549079754601227
228,888,518,24.515337423312882,14.300613496932515
228,1744,510,48.147239263803684,14.079754601226995
228,1408,497,38.87116564417178,13.720858895705522
228,1493,461,41.217791411042946,12.726993865030675
228,1411,441,38.95398773006135,12.174846625766872
228,1443,397,39.83742331288344,10.960122699386503
229,577,684,15.929447852760736,18.883435582822084
229,1763,690,48.671779141104295,19.049079754601227
229,670,670,18.496932515337424,18.496932515337424
229,599,633,16.53680981595092,17.475460122699385
229,923,596,25.48159509202454,16.45398773006135
229,1772,589,48.920245398773005,16.26073619631902
229,1397,557,38.56748466257669,15.377300613496933
229,890,555,24.570552147239265,15.322085889570552
229,743,532,20.512269938650306,14.687116564417177
229,988,529,27.2760736196319,14.604294478527608
229,885,513,24.432515337423315,14.162576687116564
229,1402,495,38.70552147239264,13.66564417177914
229,1484,468,40.969325153374236,12.920245398773007
229,1407,454,38.84355828220859,12.533742331288344
229,1446,399,39.920245398773005,11.015337423312884
230,570,689,15.736196319018404,19.02147239263804
230,858,691,23.687116564417177,19.07668711656442
230,803,693,22.16871165644172,19.131901840490798
230,771,681,21.28527607361963,18.800613496932517
230,507,677,13.996932515337424,18.690184049079754
230,1819,653,50.217791411042946,18.02760736196319
230,1213,645,33.487730061349694,17.80674846625767
230,1509,618,41.65950920245399,17.061349693251532
230,1714,618,47.31901840490798,17.061349693251532
230,1431,612,39.50613496932515,16.895705521472394
230,922,602,25.45398773006135,16.619631901840492
230,1780,594,49.14110429447853,16.39877300613497
230,882,561,24.349693251533743,15.487730061349694
230,738,540,20.374233128834355,14.9079754601227
230,982,524,27.11042944785276,14.466257668711657
230,881,509,24.322085889570552,14.052147239263803
230,1395,495,38.512269938650306,13.66564417177914
230,1479,478,40.831288343558285,13.196319018404909
230,1402,464,38.70552147239264,12.809815950920246
230,1448,408,39.97546012269939,11.263803680981596
231,1041,704,28.73926380368098,19.43558282208589
231,576,693,15.901840490797547,19.131901840490798
231,1816,687,50.13496932515338,18.966257668711656
231,495,681,13.66564417177914,18.800613496932517
231,1866,655,51.515337423312886,18.08282208588957
231,1652,641,45.607361963190186,17.696319018404907
231,1424,626,39.31288343558282,17.282208588957054
231,1507,617,41.604294478527606,17.033742331288344
231,1279,616,35.309815950920246,17.006134969325153
231,1714,612,47.31901840490798,16.895705521472394
231,997,613,27.524539877300615,16.92331288343558
231,920,605,25.39877300613497,16.70245398773006
231,1783,599,49.2239263803681,16.53680981595092
231,1635,589,45.13803680981595,16.26073619631902
231,1121,586,30.947852760736197,16.177914110429448
231,879,560,24.266871165644172,15.460122699386503
231,734,538,20.263803680981596,14.85276073619632
231,971,527,26.80674846625767,14.549079754601227
231,872,509,24.073619631901842,14.052147239263803
231,1479,483,40.831288343558285,13.33435582822086
231,1394,483,38.484662576687114,13.33435582822086
231,1451,418,40.058282208588956,11.539877300613497
231,1436,391,39.644171779141104,10.794478527607362
232,96,692,2.6503067484662575,19.104294478527606
232,802,690,22.141104294478527,19.049079754601227
232,558,682,15.404907975460123,18.828220858895705
232,695,671,19.187116564417177,18.524539877300615
232,512,673,14.134969325153374,18.579754601226995
232,1139,670,31.44478527607362,18.496932515337424
232,656,665,18.11042944785276,18.358895705521473
232,1653,648,45.63496932515338,17.88957055214724
232,1823,657,50.328220858895705,18.13803680981595
232,1714,620,47.31901840490798,17.116564417177916
232,1428,618,39.423312883435585,17.061349693251532
232,1503,619,41.49386503067485,17.088957055214724
232,1787,606,49.33435582822086,16.73006134969325
232,923,606,25.48159509202454,16.73006134969325
232,1124,586,31.030674846625768,16.177914110429448
232,1379,554,38.07055214723926,15.294478527607362
232,873,559,24.10122699386503,15.432515337423313
232,725,542,20.015337423312882,14.963190184049079
232,963,525,26.585889570552148,14.493865030674847
232,1756,501,48.47852760736196,13.831288343558283
232,864,499,23.85276073619632,13.776073619631902
232,1395,485,38.512269938650306,13.389570552147239
232,1483,488,40.941717791411044,13.47239263803681
232,1453,430,40.11349693251534,11.871165644171779
232,1437,397,39.671779141104295,10.960122699386503
233,576,696,15.901840490797547,19.21472392638037
233,796,688,21.97546012269939,18.993865030674847
233,694,675,19.15950920245399,18.634969325153374
233,1816,668,50.13496932515338,18.441717791411044
233,1135,667,31.334355828220858,18.414110429447852
233,1713,666,47.29141104294479,18.386503067484664
233,669,662,18.469325153374232,18.2760736196319
233,1502,618,41.466257668711656,17.061349693251532
233,1633,610,45.08282208588957,16.840490797546014
233,1790,616,49.41717791411043,17.006134969325153
233,919,604,25.37116564417178,16.67484662576687
233,1001,600,27.634969325153374,16.56441717791411
233,1371,576,37.84969325153374,15.901840490797547
233,868,555,23.96319018404908,15.322085889570552
233,717,545,19.794478527607364,15.04601226993865
233,1762,496,48.644171779141104,13.693251533742332
233,857,493,23.65950920245399,13.610429447852761
233,1486,493,41.02453987730061,13.610429447852761
233,1454,431,40.14110429447853,11.89877300613497
233,1444,393,39.86503067484663,10.849693251533742
234,100,691,2.7607361963190185,19.07668711656442
234,1765,688,48.72699386503068,18.993865030674847
234,1690,680,46.65644171779141,18.773006134969325
234,1805,675,49.831288343558285,18.634969325153374
234,670,661,18.496932515337424,18.248466257668714
234,1212,650,33.4601226993865,17.94478527607362
234,1712,658,47.263803680981596,18.165644171779142
234,1139,659,31.44478527607362,18.19325153374233
234,1504,643,41.52147239263804,17.75153374233129
234,968,639,26.7239263803681,17.641104294478527
234,1789,617,49.38957055214724,17.033742331288344
234,1425,619,39.34049079754601,17.088957055214724
234,919,608,25.37116564417178,16.78527607361963
234,992,609,27.386503067484664,16.812883435582823
234,1717,603,47.40184049079755,16.64723926380368
234,1126,583,31.085889570552148,16.095092024539877
234,1396,559,38.5398773006135,15.432515337423313
234,862,555,23.79754601226994,15.322085889570552
234,708,551,19.54601226993865,15.21165644171779
234,1487,505,41.0521472392638,13.941717791411042
234,1379,493,38.07055214723926,13.610429447852761
234,1767,493,48.782208588957054,13.610429447852761
234,852,491,23.52147239263804,13.55521472392638
234,1404,470,38.760736196319016,12.975460122699387
234,1462,430,40.36196319018405,11.871165644171779
234,1452,391,40.08588957055215,10.794478527607362
235,804,697,22.196319018404907,19.242331288343557
235,103,690,2.843558282208589,19.049079754601227
235,1818,680,50.190184049079754,18.773006134969325
235,1765,673,48.72699386503068,18.579754601226995
